Nload,Soil moisture,Grain unit,NSWRM cost,linE,hedge_share_con,buffer_share_con,grassslope_share_con,notill_share_con,lu_share,hedge_moran,buffer_moran,grassslope_moran,notill_moran,buffer_channel_frac,grassslope_channel_frac,notill_channel_frac
-5476.504,13.2894,18329.573,-17694.98214,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5415.004,13.3396,18506.807,-81390.12457,0.016624041,1,0.02210406,0,0.258534671,0.079972408,0,0.993266239,0,0.30974389,1,0,7.94E-05
-5354.204,13.1578,16558.436,-176585.0024,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5392.304,13.3894,18587.57,-180653.0479,0.052291422,0,0.898360967,0,0.410600735,0.070640461,1,0.091068038,0,0.410034933,0.00698466,0,0.000122769
-5469.404,13.3178,18636.695,-30379.73114,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5442.504,13.317,18595.404,-41752.62677,0.002415459,0,0.02210406,0,0.259478353,0.002950708,1,0.993266239,0,0.309926804,1,0,7.91E-05
-5359.804,13.3722,17416.002,-269785.2141,0.017976589,0,0.374140011,0,0.501751835,0.025250888,1,0.815500032,0,0.522502697,0.015081826,0,0.000100466
-5400.004,13.3682,18562.016,-143747.8027,0.107487923,0,0.898360967,0,0.261786291,0.106519182,1,0.091068038,0,0.317902643,0.00698466,0,7.84E-05
-5393.104,13.4836,17932.174,-362839.7666,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5500.704,13.2944,18576.092,-5278.670918,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5411.904,13.353,18576.888,-88628.29389,0,0,0,0,0.407349115,0,1,0.992162991,0,0.401775008,0,0,0.000123749
-5363.204,13.4154,17980.64,-306272.1503,0.02173913,0,0.625859989,0,0.624088702,0.033666391,1,0.362401572,0,0.646837755,0.010025797,0,8.08E-05
-5457.704,13.332,18660.265,-76319.40671,0.001207729,0,0.02210406,0,0.407349115,0.001881594,1,0.993266239,0,0.401775008,1,0,0.000123749
-5363.304,13.4114,17866.933,-301418.5783,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5354.104,13.1598,16562.933,-182737.4179,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5395.004,13.3904,18590.511,-185450.0194,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5370.704,13.3998,18250.075,-298079.1801,0,0,0,0,0.616417658,0,1,0.992162991,0,0.631952249,0,0,8.18E-05
-5366.904,13.4086,17981.45,-286874.8864,0,0,0,0,0.475274258,0,1,0.992162991,0,0.551730028,0,0,4.32E-05
-5346.504,13.1856,16715.173,-254552.7776,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5362.404,13.4222,17876.401,-364168.3348,0.01754386,0,0.524220957,0,0.54724504,0.032207241,1,0.469287601,0,0.539823955,0.012497599,0,9.21E-05
-5390.104,13.422,18472.301,-273337.4086,0.052291422,0,0.898360967,0,0.410600735,0.070640461,1,0.091068038,0,0.410034933,0.00698466,0,0.000122769
-5384.804,13.331,18292.638,-99146.59278,0.02173913,0,0.625859989,0,0.624088702,0.033666391,1,0.362401572,0,0.646837755,0.010025797,0,8.08E-05
-5345.604,13.2004,16696.303,-267122.0678,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5419.804,13.502,18312.278,-340980.305,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5496.504,13.3822,18721.626,-159541.8279,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5395.104,13.4666,17924.246,-358216.5406,0.042995169,0,0.898360967,0,0.44303306,0.06580953,1,0.091068038,0,0.453172492,0.00698466,0,0.000113782
-5428.604,13.2884,18290.258,-45581.18748,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5395.404,13.3644,18552.693,-133352.0499,0.052291422,0,0.898360967,0,0.410600735,0.070640461,1,0.091068038,0,0.410034933,0.00698466,0,0.000122769
-5398.904,13.3682,18562.016,-144349.372,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5454.004,13.3484,18657.155,-126485.5453,0.016624041,1,0.02210406,0,0.258534671,0.079972408,0,0.993266239,0,0.30974389,1,0,7.94E-05
-5401.304,13.3884,18605.052,-202453.6771,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5327.004,12.8464,14112.752,-358984.3314,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5325.704,12.7252,13027.676,-360331.5417,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5363.204,13.398,17958.056,-261017.9104,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5362.204,13.2718,16901.638,-164384.0998,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5364.204,13.41,17987.333,-294818.6652,0,0,0,0,0.365554031,0,1,0.992162991,0,0.464547764,0,0,0.000219635
-5340.204,12.9964,15599.578,-267337.2277,0.022863568,0,0.625859989,0,0.548188722,0.038149874,1,0.362401572,0,0.541037122,0.010025797,0,9.20E-05
-5370.804,13.3882,17946.538,-213215.6087,0,0,0,0,0.475274258,0,1,0.992162991,0,0.551730028,0,0,4.32E-05
-5364.904,13.4032,18146.515,-325813.7786,0.022863568,0,0.625859989,0,0.548188722,0.038149874,1,0.362401572,0,0.541037122,0.010025797,0,9.20E-05
-5338.704,13.0594,15938.357,-371229.7571,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5409.504,13.3722,18613.433,-137255.452,0,0,0,0,0.407349115,0,1,0.992162991,0,0.401775008,0,0,0.000123749
-5366.704,13.3998,18110.239,-287804.1917,0.022863568,0,0.625859989,0,0.548188722,0.038149874,1,0.362401572,0,0.541037122,0.010025797,0,9.20E-05
-5457.604,13.3332,18640.728,-60915.93076,0.001207729,0,0.02210406,0,0.407349115,0.001881594,1,0.993266239,0,0.401775008,1,0,0.000123749
-5344.904,13.1792,16596.929,-237782.3664,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5336.804,13.0548,15802.222,-373892.7674,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5363.904,13.383,17846.579,-221126.6156,0.015324305,0,0.374140011,0,0.624088702,0.020402073,1,0.815500032,0,0.646837755,0.015081826,0,8.08E-05
-5354.904,13.1634,16671.63,-176712.0295,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5336.704,13.018,15754.551,-295683.892,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5440.404,13.2838,18442.822,-22308.84801,0.042995169,0,0.898360967,0,0.44303306,0.06580953,1,0.091068038,0,0.453172492,0.00698466,0,0.000113782
-5341.304,13.1904,16586.297,-269863.4098,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5360.604,13.421,17886.709,-326349.8747,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5430.604,13.362,18612.876,-101349.0549,0.016624041,1,0.02210406,0,0.258534671,0.079972408,0,0.993266239,0,0.30974389,1,0,7.94E-05
-5365.304,13.3894,17852.168,-229901.9386,0,0,0,0,1,0,1,0.992162991,0,0.894951974,0,0,0.000375658
-5427.204,13.3194,18385.677,-69527.14475,0.016692547,0,0.374140011,0,0.540517678,0.023482424,1,0.815500032,0,0.533406519,0.015081826,0,9.33E-05
-5434.904,13.2628,18228.694,-36168.85911,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5365.004,13.3882,17946.538,-215867.1582,0.015324305,0,0.374140011,0,0.624088702,0.020402073,1,0.815500032,0,0.646837755,0.015081826,0,8.08E-05
-5399.604,13.415,18580.687,-212503.8801,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5349.804,13.343,16822.157,-366737.9843,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5369.504,13.3514,17937.868,-157227.8254,0,0,0,0,0.475274258,0,1,0.992162991,0,0.551730028,0,0,4.32E-05
-5368.804,13.399,18235.188,-296247.1244,0.052291422,0,0.898360967,0,0.410600735,0.070640461,1,0.091068038,0,0.410034933,0.00698466,0,0.000122769
-5425.104,13.3898,18638.633,-229054.7482,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5362.204,13.2604,16880.574,-148979.2159,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5358.704,13.3872,17609.543,-318760.3676,0.015324305,0,0.374140011,0,0.624088702,0.020402073,1,0.815500032,0,0.646837755,0.015081826,0,8.08E-05
-5401.504,13.3926,18633.922,-172759.9555,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5409.904,13.3554,18597.809,-92312.63826,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5392.604,13.3878,18604.313,-188431.8383,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5353.204,13.3536,16823.483,-346494.9704,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5364.404,13.34,17832.47,-140613.8511,0.015324305,0,0.374140011,0,0.624088702,0.020402073,1,0.815500032,0,0.646837755,0.015081826,0,8.08E-05
-5365.604,13.3652,18158.786,-269242.8718,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5361.504,13.3662,17901.334,-231957.2336,0,0,0,0,0.823289775,0,1,0.992162991,0,0.803540655,0,0,9.75E-05
-5336.604,12.9582,15053.578,-274716.0632,0.020962733,1,0.374140011,0,0.54446283,0.059918651,0,0.815500032,0,0.549889862,0.015081826,0,9.26E-05
-5375.504,13.3452,17764.984,-130603.4321,0,0,0,0,0.475274258,0,1,0.992162991,0,0.551730028,0,0,4.32E-05
-5455.004,13.3684,18658.597,-135428.5445,0.001207729,0,0.02210406,0,0.407349115,0.001881594,1,0.993266239,0,0.401775008,1,0,0.000123749
-5354.504,13.1558,16569.482,-181050.1829,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5373.304,13.3388,17915.645,-117232.832,0,0,0,0,0.475274258,0,1,0.992162991,0,0.551730028,0,0,4.32E-05
-5357.004,13.3286,17528.297,-170014.5228,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5346.004,13.1776,16706.044,-224258.2671,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5440.704,13.3188,18605.433,-47785.0405,0.002415459,0,0.02210406,0,0.259478353,0.002950708,1,0.993266239,0,0.309926804,1,0,7.91E-05
-5344.404,13.1708,16505.133,-244480.045,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5343.004,13.162,16665.267,-198369.4858,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5356.304,13.3784,17546.628,-285854.3151,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5347.504,13.1452,16334.637,-183228.2755,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5438.704,13.2556,18309.864,-31477.55962,0.042060491,0,0.898360967,0,0.447146497,0.065243626,1,0.091068038,0,0.467512965,0.00698466,0,0.000112735
-5370.404,13.4128,18232.427,-314249.8623,0.02173913,0,0.625859989,0,0.624088702,0.033666391,1,0.362401572,0,0.646837755,0.010025797,0,8.08E-05
-5511.304,13.3086,18608.496,-10202.40646,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5457.504,13.3282,18650.54,-60463.99302,0.001207729,0,0.02210406,0,0.407349115,0.001881594,1,0.993266239,0,0.401775008,1,0,0.000123749
-5348.704,13.3218,16933.819,-273889.3579,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5350.104,13.325,16907.316,-275638.1132,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5399.104,13.4096,18609.764,-233993.1987,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5400.504,13.3754,18576.852,-145312.4511,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5356.204,13.336,17286.299,-343156.5776,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5360.004,13.3934,17877.444,-280034.2884,0.015324305,0,0.374140011,0,0.624088702,0.020402073,1,0.815500032,0,0.646837755,0.015081826,0,8.08E-05
-5326.904,12.7498,13406.236,-354547.3217,0.014163373,0,0.374140011,0,0.61210329,0.020793254,1,0.815500032,0,0.643555332,0.015081826,0,8.24E-05
-5453.104,13.3652,18227.643,-107659.222,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5371.104,13.393,18346.424,-244662.9328,0,0,0,0,0.616417658,0,1,0.992162991,0,0.631952249,0,0,8.18E-05
-5399.304,13.3536,18539.819,-110196.0882,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5413.304,13.323,18383.979,-75066.76398,0.016692547,0,0.374140011,0,0.540517678,0.023482424,1,0.815500032,0,0.533406519,0.015081826,0,9.33E-05
-5376.204,13.3608,17825.061,-163919.8497,0,0,0,0,0.475274258,0,1,0.992162991,0,0.551730028,0,0,4.32E-05
-5351.704,13.3188,17196.237,-265436.2665,0,0,0,0,0.616417658,0,1,0.992162991,0,0.631952249,0,0,8.18E-05
-5388.304,13.4234,18583.528,-284222.7584,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5342.404,13.1582,16622.436,-203347.8136,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5376.104,13.3778,18317.618,-192309.6954,0.02173913,0,0.625859989,0,0.624088702,0.033666391,1,0.362401572,0,0.646837755,0.010025797,0,8.08E-05
-5403.204,13.3628,18596.559,-126689.7434,0.03172738,1,0.374140011,0,0.413046328,0.077505059,0,0.815500032,0,0.393845802,0.015081826,0,0.000122042
-5399.404,13.3424,18429.755,-99382.68887,0.038695652,0,0.898360967,0,0.515756398,0.057059648,1,0.091068038,0,0.497145164,0.00698466,0,9.77E-05
-5473.704,13.283,18335.996,-12363.51632,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5355.804,13.229,17075.863,-160938.6518,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5344.704,13.163,16632.839,-209771.8006,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5346.304,13.2404,16030.504,-298448.4141,0.020962733,1,0.374140011,0,0.54446283,0.059918651,0,0.815500032,0,0.549889862,0.015081826,0,9.26E-05
-5501.804,13.3146,18546.889,-23178.00285,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5324.704,12.7462,13054.509,-411993.9985,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5327.604,12.918,13898.914,-443307.1608,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5376.004,13.3794,18316.25,-193695.2939,0.02173913,0,0.625859989,0,0.624088702,0.033666391,1,0.362401572,0,0.646837755,0.010025797,0,8.08E-05
-5337.704,13.0278,15644.987,-328722.0069,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5512.204,13.3058,18601.733,-6971.610225,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5403.304,13.3482,18534.182,-95927.17696,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5407.604,13.3576,18164.304,-103974.7559,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5399.404,13.4308,18428.795,-225306.9345,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5367.104,13.3938,18199.5,-282190.5741,0.02173913,0,0.625859989,0,0.624088702,0.033666391,1,0.362401572,0,0.646837755,0.010025797,0,8.08E-05
-5407.204,13.4432,18527.61,-253493.7276,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5338.804,13.0734,15828.702,-392916.3108,0.016692547,0,0.374140011,0,0.540517678,0.023482424,1,0.815500032,0,0.533406519,0.015081826,0,9.33E-05
-5353.404,13.2566,17106.623,-187133.2377,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5405.604,13.4234,18421.063,-195498.4141,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5325.404,12.8564,13828.705,-396436.7201,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5412.904,13.274,18175.746,-48079.71491,0.016399695,0,0.374140011,0,0.544631116,0.023309202,1,0.815500032,0,0.546523443,0.015081826,0,9.26E-05
-5439.504,13.2644,18303.512,-37546.3916,0.042060491,0,0.898360967,0,0.447146497,0.065243626,1,0.091068038,0,0.467512965,0.00698466,0,0.000112735
-5469.904,13.2888,18359.881,-20260.86397,0.034549689,0,0.898360967,0,0.540517678,0.054588417,1,0.091068038,0,0.533406519,0.00698466,0,9.33E-05
-5355.804,13.2284,17077.067,-160169.4933,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5352.604,13.3412,17072.19,-326830.0685,0,0,0,0,0.616417658,0,1,0.992162991,0,0.631952249,0,0,8.18E-05
-5456.104,13.2936,18531.3,-33241.30096,0.001035197,0,0.02210406,0,0.460370677,0.001665249,1,0.993266239,0,0.462281048,1,0,0.000109497
-5407.304,13.3086,18343.754,-68116.82155,0.02359491,0,0.898360967,0,0.603887654,0.049141588,1,0.091068038,0,0.551328314,0.00698466,0,0.000286743
-5455.404,13.357,18643.17,-112371.6866,0.001207729,0,0.02210406,0,0.407349115,0.001881594,1,0.993266239,0,0.401775008,1,0,0.000123749
-5356.204,13.3426,17279.877,-349156.7283,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5408.704,13.4216,18296.35,-177832.0594,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5419.804,13.5002,18308.799,-335432.0921,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5329.204,12.9082,14104.611,-305688.3941,0,0,0,0,0.548188722,0,1,0.992162991,0,0.541037122,0,0,9.20E-05
-5362.004,13.2656,16884.059,-155667.5761,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5412.804,13.2946,18303.459,-50814.87441,0.015324305,0,0.374140011,0,0.624088702,0.020402073,1,0.815500032,0,0.646837755,0.015081826,0,8.08E-05
-5451.204,13.3648,18646.655,-134228.7608,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5353.404,13.2598,17127.108,-217999.3833,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5364.004,13.418,17958.889,-330892.0238,0,0,0,0,0.620837082,0,1,0.992162991,0,0.641384652,0,0,8.12E-05
-5377.604,13.321,18203.2,-106379.4332,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5400.404,13.3628,18596.559,-127347.8339,0.027027027,0,0.524220957,0,0.413046328,0.042229476,1,0.469287601,0,0.393845802,0.012497599,0,0.000122042
-5404.104,13.3714,18339.83,-115683.0199,0.032608696,1,0.374140011,0,0.407349115,0.078503953,0,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5495.204,13.3306,18643.625,-58495.84475,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5346.404,13.3102,16992.213,-327025.7812,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5326.704,12.7162,13014.893,-331180.2685,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5371.804,13.3988,18342.037,-256874.077,0.02173913,0,0.625859989,0,0.624088702,0.033666391,1,0.362401572,0,0.646837755,0.010025797,0,8.08E-05
-5407.104,13.4168,18416.265,-183482.3881,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5326.604,12.922,13897.265,-444050.1217,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5346.204,13.2366,16016.162,-298813.6867,0.015324305,0,0.374140011,0,0.624088702,0.020402073,1,0.815500032,0,0.646837755,0.015081826,0,8.08E-05
-5325.404,12.861,13818.84,-399265.0758,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5454.204,13.3288,18635.23,-59174.96353,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5402.504,13.3484,18524.126,-101558.007,0.025,0,0.524220957,0,0.476090971,0.036843421,1,0.469287601,0,0.372952475,0.012497599,0,0.000105881
-5400.604,13.415,18580.687,-212298.9623,0,0,0,0,0.407349115,0,1,0.992162991,0,0.401775008,0,0,0.000123749
-5407.204,13.4414,18524.218,-247945.5146,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5328.304,12.916,14174.165,-334129.0306,0.016393443,0,0.524220957,0,0.624088702,0.028354026,1,0.469287601,0,0.646837755,0.012497599,0,8.08E-05
-5349.004,13.3122,17519.448,-240324.5099,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5407.604,13.3592,18168.061,-107068.6489,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5366.104,13.3938,18199.5,-282395.492,0.037063435,0,1,0,0.624088702,0.052730955,1,0.031787151,0,0.646837755,0.00595873,0,8.08E-05
-5409.004,13.4278,18477.74,-192571.4901,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5434.504,13.3198,18610.021,-50597.77599,0,0,0.898360967,0,0,1,1,0.091068038,0,0.005712662,0.00698466,0,0
-5459.804,13.3754,18714.982,-160051.5439,0.001207729,0,0.02210406,0,0.407349115,0.001881594,1,0.993266239,0,0.401775008,1,0,0.000123749
-5387.104,13.36,18498.939,-137822.6024,0.026679842,1,0.374140011,0,0.442089378,0.07278396,0,0.815500032,0,0.452851662,0.015081826,0,0.000114024
-5362.604,13.3252,17819.163,-117647.209,0.031717748,0,0.898360967,0,0.624088702,0.047626688,1,0.091068038,0,0.646837755,0.00698466,0,8.08E-05
-5403.204,13.3662,18588.926,-128213.5899,0.03172738,1,0.374140011,0,0.413046328,0.077505059,0,0.815500032,0,0.393845802,0.015081826,0,0.000122042
-5325.204,12.7714,13005.347,-448668.0726,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5326.204,12.7554,13425.783,-393206.4723,0.014163373,0,0.374140011,0,0.61210329,0.020793254,1,0.815500032,0,0.643555332,0.015081826,0,8.24E-05
-5332.204,12.9856,14922.784,-417854.9213,0.038819876,1,0.898360967,0,0.54446283,0.088578216,0,0.091068038,0,0.549889862,0.00698466,0,9.26E-05
-5399.004,13.435,18503.559,-304191.127,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5349.404,13.3054,17513.537,-237842.6844,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5350.504,13.3236,16902.437,-274497.7652,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5542.204,13.3146,18625.418,-21639.62163,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5493.704,13.3728,18706.388,-142832.5639,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5350.504,13.3222,16899.048,-262949.4015,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5456.104,13.293,18532.848,-32955.94171,0.001035197,0,0.02210406,0,0.460370677,0.001665249,1,0.993266239,0,0.462281048,1,0,0.000109497
-5335.004,12.9014,14195.696,-248826.8442,0.016393443,0,0.524220957,0,0.624088702,0.028354026,1,0.469287601,0,0.646837755,0.012497599,0,8.08E-05
-5406.004,13.4314,18429.478,-213322.7837,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5361.804,13.25,17046.247,-150942.1997,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5354.704,13.2014,16546.865,-174421.0369,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5379.704,13.347,18023.788,-111067.7179,0.02359491,0,0.898360967,0,0.603887654,0.049141588,1,0.091068038,0,0.551328314,0.00698466,0,0.000286743
